snomedcode,term_snomed,category,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
157683008#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,246165019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
157686000#,Alcohol causing toxic effect NOS,AlcoholConsumptionLevel2,246168017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
158544004#,Alcohol blood elevated   [D],AlcoholConsumptionLevel2,247194018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
160584005#,Ex-moderate drinker - (3-6u/d),AlcoholConsumptionLevel2,250323017#,1,0,1,250323017#,Ex-moderate drinker - (3-6u/d),136C,136C.00,250323017,NA,17
160596003#,Moderate drinker,AlcoholConsumptionLevel2,250345016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
161848000#,(Excessive fluid intake) or (polydipsia),AlcoholConsumptionLevel2,252221014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
161848000#,Excessive fluid intake,AlcoholConsumptionLevel2,252222019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
171039005#,Health education - alcohol,AlcoholConsumptionLevel2,265072015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197282000#,Alcoholic liver damage unspecified,AlcoholConsumptionLevel2,303399018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197312006#,Alcoholic hepatitis,AlcoholConsumptionLevel2,303454010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
207273009#,[D]Alcohol blood level excessive,AlcoholConsumptionLevel2,317636014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
212806006#,Ethyl alcohol causing toxic effect,AlcoholConsumptionLevel2,324465016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
212807002#,Grain alcohol causing toxic effect,AlcoholConsumptionLevel2,324466015#,1,0,1,324466015#,Grain alcohol causing toxic effect,SM002,SM00200,324466015,NA,32
212808007#,Ethyl alcohol causing toxic effect NOS,AlcoholConsumptionLevel2,324467012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
212820004#,Alcohol causing toxic effect NOS,AlcoholConsumptionLevel2,324489011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222103001#,[X]Intentional self poisoning by and exposure to alcohol,AlcoholConsumptionLevel2,334729016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222104007#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at home",AlcoholConsumptionLevel2,334730014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222105008#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence in residential institution",AlcoholConsumptionLevel2,334731013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222106009#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at school, other institution and public administrative area",AlcoholConsumptionLevel2,334732018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222107000#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at sports and athletics area",AlcoholConsumptionLevel2,334733011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222108005#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on street and highway",AlcoholConsumptionLevel2,334734017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222110007#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at trade and service area",AlcoholConsumptionLevel2,334737012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222111006#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at industrial and construction area",AlcoholConsumptionLevel2,334738019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222112004#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on farm",AlcoholConsumptionLevel2,334739010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222113009#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at other specified place",AlcoholConsumptionLevel2,334740012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222114003#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at unspecified place",AlcoholConsumptionLevel2,334741011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
228278007#,Fairly heavy drinker,AlcoholConsumptionLevel2,342321017#,1,0,1,4977991000006113#,Fairly heavy drinker,^ESCTFA497799,NA,342321017,NA,31
228318004#,Regular drinker,AlcoholConsumptionLevel2,342372014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
228354000#,Drunk driving,AlcoholConsumptionLevel2,342410013#,1,0,1,4978911000006116#,Drink driving,^ESCTDR497891,NA,342409015,NA,31
228354000#,Drunk driving,AlcoholConsumptionLevel2,342410013#,1,0,1,4978921000006112#,Drunk driving,^ESCTDR497892,NA,342410013,NA,31
228355004#,Charged with drunk driving offence,AlcoholConsumptionLevel2,342412017#,1,0,1,4978931000006110#,Charged with drink driving offence,^ESCTCH497893,NA,342411012,NA,31
228355004#,Charged with drunk driving offence,AlcoholConsumptionLevel2,342412017#,1,0,1,4978941000006117#,Charged with drunk driving offence,^ESCTCH497894,NA,342412017,NA,31
228356003#,Convicted of drunk driving,AlcoholConsumptionLevel2,342413010#,1,0,1,4978951000006115#,Convicted of drink driving,^ESCTCO497895,NA,342414016,NA,31
228356003#,Convicted of drunk driving,AlcoholConsumptionLevel2,342413010#,1,0,1,4978961000006118#,Convicted of drunk driving,^ESCTCO497896,NA,342413010,NA,31
266538005#,Alcoholic liver damage NOS,AlcoholConsumptionLevel2,396668019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
274257003#,Alcohol blood elevated   [D],AlcoholConsumptionLevel2,410037017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
286857004#,Ex-problem drinker,AlcoholConsumptionLevel2,426335010#,1,0,1,5720641000006112#,Ex-problem drinker,^ESCTEX572064,NA,426335010,NA,31
316322002#,[V]Alcohol rehabilitation,AlcoholConsumptionLevel2,460926018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
316494009#,[V]Alcohol abuse counselling and surveillance,AlcoholConsumptionLevel2,461112017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
28045007#,Smell of alcohol on breath,AlcoholConsumptionLevel2,483736014#,1,0,1,2950191000006118#,Smell of alcohol on breath,^ESCTSM295019,NA,483736014,NA,31
365979005#,Attitude to drinking - finding,AlcoholConsumptionLevel2,489479015#,1,0,1,6282291000006119#,Attitude to drinking - finding,^ESCTAT628229,NA,489479015,NA,31
365979005#,Attitude to drinking - finding,AlcoholConsumptionLevel2,489479015#,1,0,1,6282301000006118#,Finding of attitude to drinking,^ESCTFI628230,NA,2770026015,NA,31
366826008#,Under care of community alcohol team,AlcoholConsumptionLevel2,490374018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
366906005#,Under care of community alcohol team,AlcoholConsumptionLevel2,490460014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,500729017#,Alcohol causing toxic effect,SM0,SM0..00,500729017,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,324488015#,Other alcohol causing toxic effect,SM0y,SM0y.00,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,391351000006115#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at industrial and construction area",U2096,U209600,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,391521000006119#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at school, other institution and public administrative area",U2092,U209200,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,391941000006118#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at home",U2090,U209000,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,391951000006116#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on farm",U2097,U209700,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,393321000006113#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at trade and service area",U2095,U209500,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,391511000006110#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at other specified place",U209y,U209y00,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,391501000006112#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at sports and athletics area",U2093,U209300,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,393311000006117#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on street and highway",U2094,U209400,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,393591000006118#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence in residential institution",U2091,U209100,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,991151000006114#,Alcohol NOS - toxic effect,SM0-98,SM0..98,991000000000000,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,899411000006110#,Toxic effects of alcohol,SM0-99,SM0..99,899000000000000,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,325596018#,Toxic effect of alcohol,SyuG0,SyuG000,112060019,NA,32
67426006#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,500729017#,1,0,1,393601000006114#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at unspecified place",U209z,U209z00,112060019,NA,32
137956004#,Moderate drinker - 3-6u/day,AlcoholConsumptionLevel2,516364014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137964005#,Ex-moderate drinker - (3-6u/d),AlcoholConsumptionLevel2,516372011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137968008#,Alcohol intake above recommended sensible limits,AlcoholConsumptionLevel2,516378010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137977001#,Moderate drinker,AlcoholConsumptionLevel2,516388011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
139104001#,Excessive fluid intake,AlcoholConsumptionLevel2,517638017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
140395006#,O/E - breath - alcohol smell,AlcoholConsumptionLevel2,519071010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
148262002#,Health education - alcohol,AlcoholConsumptionLevel2,527803015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
151369009#,Alcohol leaflet given,AlcoholConsumptionLevel2,531251015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155714000#,Alcoholic gastritis,AlcoholConsumptionLevel2,536074011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155810001#,Acute alcoholic hepatitis,AlcoholConsumptionLevel2,536180018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
155812009#,Alcoholic liver damage NOS,AlcoholConsumptionLevel2,536182014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
157683008#,Alcohol causing toxic effect,AlcoholConsumptionLevel2,538261019#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
157684002#,Ethyl alcohol causing toxic effect,AlcoholConsumptionLevel2,538262014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
157686000#,Alcohol causing toxic effect NOS,AlcoholConsumptionLevel2,538264010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
158544004#,Alcohol blood elevated   [D],AlcoholConsumptionLevel2,539216014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
160584005#,Ex-moderate drinker - (3-6u/d) (life style),AlcoholConsumptionLevel2,541513018#,1,0,1,250323017#,Ex-moderate drinker - (3-6u/d),136C,136C.00,250323017,NA,17
160596003#,Moderate drinker,AlcoholConsumptionLevel2,541528018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
161848000#,(Excessive fluid intake) or (polydipsia),AlcoholConsumptionLevel2,542924011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
171039005#,Health education - alcohol (procedure),AlcoholConsumptionLevel2,553057010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
197282000#,Alcoholic liver damage unspecified (disorder),AlcoholConsumptionLevel2,581638015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
207273009#,[D]Alcohol blood level excessive (context-dependent category),AlcoholConsumptionLevel2,592862014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
212806006#,Ethyl alcohol causing toxic effect (disorder),AlcoholConsumptionLevel2,598678018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
212807002#,Grain alcohol causing toxic effect (disorder),AlcoholConsumptionLevel2,598679014#,1,0,1,324466015#,Grain alcohol causing toxic effect,SM002,SM00200,324466015,NA,32
212808007#,Ethyl alcohol causing toxic effect NOS (disorder),AlcoholConsumptionLevel2,598680012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
212819005#,Other alcohol causing toxic effect (disorder),AlcoholConsumptionLevel2,598692012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
212820004#,Alcohol causing toxic effect NOS (disorder),AlcoholConsumptionLevel2,598694013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222103001#,[X]Intentional self poisoning by and exposure to alcohol (finding),AlcoholConsumptionLevel2,608977010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222104007#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at home (finding)",AlcoholConsumptionLevel2,608978017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222105008#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence in residential institution (finding)",AlcoholConsumptionLevel2,608979013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222106009#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at school, other institution and public administrative area (finding)",AlcoholConsumptionLevel2,608980011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222107000#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at sports and athletics area (finding)",AlcoholConsumptionLevel2,608981010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222108005#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on street and highway (finding)",AlcoholConsumptionLevel2,608982015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222110007#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at trade and service area (finding)",AlcoholConsumptionLevel2,608986017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222111006#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at industrial and construction area (finding)",AlcoholConsumptionLevel2,608987014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222112004#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on farm (finding)",AlcoholConsumptionLevel2,608988016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222113009#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at other specified place (finding)",AlcoholConsumptionLevel2,608989012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
222114003#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at unspecified place (finding)",AlcoholConsumptionLevel2,608990015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
228278007#,Fairly heavy drinker (life style),AlcoholConsumptionLevel2,615847012#,1,0,1,4977991000006113#,Fairly heavy drinker,^ESCTFA497799,NA,342321017,NA,31
228318004#,Regular drinker (finding),AlcoholConsumptionLevel2,615893010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
228322009#,Drinking episode (finding),AlcoholConsumptionLevel2,615897011#,1,0,1,4978531000006115#,Drinking episode,^ESCTDR497853,NA,342376012,NA,31
228323004#,Drinking bout (finding),AlcoholConsumptionLevel2,615898018#,1,0,1,4978541000006113#,Drinking bout,^ESCTDR497854,NA,342377015,NA,31
228324005#,Drinking session (finding),AlcoholConsumptionLevel2,615899014#,1,0,1,4978551000006110#,Drinking session,^ESCTDR497855,NA,342378013,NA,31
228325006#,Heavy drinking session (finding),AlcoholConsumptionLevel2,615901017#,1,0,1,4978561000006112#,Heavy drinking session,^ESCTHE497856,NA,342379017,NA,31
266538005#,Alcoholic liver damage NOS (disorder),AlcoholConsumptionLevel2,659046014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
274257003#,Alcohol blood elevated [D] (procedure),AlcoholConsumptionLevel2,666994012#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
286857004#,Ex-problem drinker (life style),AlcoholConsumptionLevel2,681018018#,1,0,1,5720641000006112#,Ex-problem drinker,^ESCTEX572064,NA,426335010,NA,31
366826008#,Under care of community alcohol team,AlcoholConsumptionLevel2,773400013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
366906005#,Under care of community alcohol team,AlcoholConsumptionLevel2,773488016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,500729017#,Alcohol causing toxic effect,SM0,SM0..00,500729017,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,324488015#,Other alcohol causing toxic effect,SM0y,SM0y.00,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,391351000006115#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at industrial and construction area",U2096,U209600,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,391521000006119#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at school, other institution and public administrative area",U2092,U209200,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,391941000006118#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at home",U2090,U209000,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,391951000006116#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on farm",U2097,U209700,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,393321000006113#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at trade and service area",U2095,U209500,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,391511000006110#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at other specified place",U209y,U209y00,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,324489011#,Alcohol causing toxic effect NOS,SM0z,SM0z.00,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,391501000006112#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at sports and athletics area",U2093,U209300,112060019,NA,32
67426006#,Toxic effect of alcohol (disorder),AlcoholConsumptionLevel2,807149016#,1,0,1,393311000006117#,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on street and highway",U2094,U209400,112060019,NA,32
